HF:Financing scheme,HC:Function,HP:Provider,LOCATION:Country,TIME:Year,MSR:Value
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC7:Governance and health system and financing administration,HPTOT:All providers,AUS:Australia,2017,57.798
HF2HF3:Voluntary schemes/household out-of-pocket payments,HC7:Governance and health system and financing administration,HPTOT:All providers,AUS:Australia,2018,60.513
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2010,158.917
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2011,167.956
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2012,176.735
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2013,187.838
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2014,188.626
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2015,190.73
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2016,204.668
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2017,203.179
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2018,205.544
HF1:Government/compulsory schemes,HC7:Governance and health system and financing administration,HPTOT:All providers,CHE:Switzerland,2019,217.929
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2010,242.548
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2011,246.927
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2012,248.791
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2013,254.873
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2014,267.355
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2015,267.791
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2016,290.358
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2017,294.981
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2018,314.5
HF1:Government/compulsory schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2019,332.51
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2010,64.416
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2011,75.934
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2012,77.606
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2013,76.872
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2014,79.585
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2015,81.795
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2016,91.293
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2017,94.724
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2018,95.293
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP3:Providers of ambulatory health care,CAN:Canada,2019,95.048
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2010,1161.442
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2011,1166.083
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2012,1175.201
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2013,1193.707
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2014,1202.349
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2015,1199.445
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2016,1264.073
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2017,1288.395
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2018,1343.587
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,CAN:Canada,2019,1330.861
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2011,0.03
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2012,0.025
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2013,0.003
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2014,0.009
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2015,0.016
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2016,0.022
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2017,0.024
HFTOT:All financing schemes,HC5:Medical goods (non-specified by function),HP7:Providers of health care system administration and financing,AUS:Australia,2018,0.016
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2010,243.48
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2011,247.847
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2012,249.648
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2013,255.838
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2014,268.397
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2015,268.813
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2016,291.45
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2017,295.907
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2018,315.21
HFTOT:All financing schemes,HC6:Preventive care,HPTOT:All providers,CAN:Canada,2019,333.6
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2010,290.862
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2011,292.747
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2012,289.827
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2013,288.365
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2014,297.267
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2015,303.741
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2016,322.933
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2017,326.314
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2018,337.763
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2019,337.403
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2010,6.005
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2011,7.7
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2012,7.431
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2013,8.493
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2014,8.24
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2015,7.976
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2016,6.678
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2017,7.269
HFTOT:All financing schemes,HC4:Ancillary services (non-specified by function),HP1:Hospitals,AUS:Australia,2018,9.603
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2010,570.103
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2011,568.06
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2012,569.99
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2013,565.43
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2014,566.121
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2015,586.983
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2016,657.914
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2017,669.082
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2018,675.073
HF2HF3:Voluntary schemes/household out-of-pocket payments,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,CAN:Canada,2019,681.25
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2010,1020.353
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2011,1096.893
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2012,1138.756
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2013,1207.631
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2014,1230.415
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2015,1282.279
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2016,1331.379
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2017,1327.072
HFTOT:All financing schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUS:Australia,2018,1347.985
HFTOT:All financing schemes,HC3:Long-term care (health),HPTOT:All providers,AUS:Australia,2010,43.247
HFTOT:All financing schemes,HC3:Long-term care (health),HPTOT:All providers,AUS:Australia,2011,46.372
